index,type,name,resident,streamed,parentStack
3768,xanim,ai_zombie_base_win_attack_arm_r_out,38012,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3769,xanim,ai_zombie_base_death_v1,31614,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3770,xanim,ai_zombie_base_death_v2,25597,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3771,xanim,ai_zombie_base_death_v3,55086,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3772,xanim,ai_zombie_base_crawl_death_v1,18404,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3773,xanim,ai_zombie_base_crawl_death_v2,16967,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3774,xanim,ai_zombie_base_dth_tesla_a,58110,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3775,xanim,ai_zombie_base_dth_tesla_b,52236,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3776,xanim,ai_zombie_base_dth_tesla_c,56765,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3777,xanim,ai_zombie_base_dth_tesla_d,54479,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3778,xanim,ai_zombie_zod_crawl_stunned_electrobolt_a,10539,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3779,xanim,ai_zombie_zod_crawl_stunned_electrobolt_b,12593,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3780,xanim,ai_zombie_zod_crawl_stunned_electrobolt_c,13876,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3781,xanim,ai_zombie_zod_crawl_stunned_electrobolt_d,17374,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3782,xanim,ai_zombie_zod_crawl_stunned_electrobolt_e,16558,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3783,xanim,ai_zombie_zod_stunned_electrobolt_a,13135,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3784,xanim,ai_zombie_zod_stunned_electrobolt_b,18425,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3785,xanim,ai_zombie_zod_stunned_electrobolt_c,10553,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3786,xanim,ai_zombie_zod_stunned_electrobolt_d,18360,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3787,xanim,ai_zombie_zod_stunned_electrobolt_e,16801,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3788,xanim,ai_zombie_base_boardtear_aligned_l_1_grab,15976,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3789,xanim,ai_zombie_base_boardtear_aligned_l_2_grab,15975,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3790,xanim,ai_zombie_base_boardtear_aligned_l_3_grab,17835,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3791,xanim,ai_zombie_base_boardtear_aligned_l_4_grab,18077,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3792,xanim,ai_zombie_base_boardtear_aligned_l_5_grab,19764,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3793,xanim,ai_zombie_base_boardtear_aligned_l_6_grab,18063,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3794,xanim,ai_zombie_base_boardtear_aligned_m_1_grab,13645,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3795,xanim,ai_zombie_base_boardtear_aligned_m_2_grab,14339,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3796,xanim,ai_zombie_base_boardtear_aligned_m_3_grab,16715,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3797,xanim,ai_zombie_base_boardtear_aligned_m_4_grab,15268,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3798,xanim,ai_zombie_base_boardtear_aligned_m_5_grab,19121,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3799,xanim,ai_zombie_base_boardtear_aligned_m_6_grab,15489,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3800,xanim,ai_zombie_base_boardtear_aligned_r_1_grab,14647,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3801,xanim,ai_zombie_base_boardtear_aligned_r_2_grab,14368,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3802,xanim,ai_zombie_base_boardtear_aligned_r_3_grab,14859,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3803,xanim,ai_zombie_base_boardtear_aligned_r_4_grab,14273,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3804,xanim,ai_zombie_base_boardtear_aligned_r_5_grab,15531,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3805,xanim,ai_zombie_base_boardtear_aligned_r_6_grab,15252,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3806,xanim,ai_zombie_base_boardtear_aligned_l_1_hold,8263,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3807,xanim,ai_zombie_base_boardtear_aligned_l_2_hold,8672,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3808,xanim,ai_zombie_base_boardtear_aligned_l_3_hold,7295,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3809,xanim,ai_zombie_base_boardtear_aligned_l_4_hold,9453,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3810,xanim,ai_zombie_base_boardtear_aligned_l_5_hold,6005,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3811,xanim,ai_zombie_base_boardtear_aligned_l_6_hold,7952,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3812,xanim,ai_zombie_base_boardtear_aligned_m_1_hold,9505,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3813,xanim,ai_zombie_base_boardtear_aligned_m_2_hold,8233,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3814,xanim,ai_zombie_base_boardtear_aligned_m_3_hold,7133,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3815,xanim,ai_zombie_base_boardtear_aligned_m_4_hold,10017,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3816,xanim,ai_zombie_base_boardtear_aligned_m_5_hold,4974,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3817,xanim,ai_zombie_base_boardtear_aligned_m_6_hold,7898,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3818,xanim,ai_zombie_base_boardtear_aligned_r_1_hold,10742,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3819,xanim,ai_zombie_base_boardtear_aligned_r_2_hold,7253,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3820,xanim,ai_zombie_base_boardtear_aligned_r_3_hold,6663,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3821,xanim,ai_zombie_base_boardtear_aligned_r_4_hold,6653,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3822,xanim,ai_zombie_base_boardtear_aligned_r_5_hold,6037,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3823,xanim,ai_zombie_base_boardtear_aligned_r_6_hold,5130,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3824,xanim,ai_zombie_base_idle_ad_v1,24658,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3825,xanim,ai_zombie_base_idle_au_v1,25444,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3826,xanim,ai_zombie_dr_jump_down_127,18242,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3827,xanim,ai_zombie_dr_crawl_jump_down_127,24831,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3828,xanim,ai_zombie_dr_jump_down_184,18108,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3829,xanim,ai_zombie_dr_crawl_jump_down_184,24729,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3830,xanim,ai_zombie_dr_jump_down_190,18189,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3831,xanim,ai_zombie_dr_crawl_jump_down_190,24383,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3832,xanim,ai_zombie_dr_jump_down_72,15787,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3833,xanim,ai_zombie_crawl_dr_jump_down_72,21347,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3834,xanim,ai_zombie_dr_jump_down_96,15382,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3835,xanim,ai_zombie_crawl_dr_jump_down_96,21253,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3836,xanim,ai_zombie_dr_jump_up_2_climb,51866,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3837,xanim,ai_zombie_dr_crawl_jump_up_2_climb,82474,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3838,xanim,ai_zombie_base_ad_attack_v1,24837,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3839,xanim,ai_zombie_base_ad_attack_v2,86292,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3840,xanim,ai_zombie_base_ad_attack_v3,85880,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3841,xanim,ai_zombie_base_ad_attack_v4,85880,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3842,xanim,ai_zombie_base_au_attack_v1,24556,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3843,xanim,ai_zombie_base_au_attack_v2,86402,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3844,xanim,ai_zombie_base_au_attack_v3,85952,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3845,xanim,ai_zombie_base_au_attack_v4,85984,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3846,xanim,ai_zombie_base_run_ad_attack_v1,13916,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3847,xanim,ai_zombie_base_run_ad_attack_v2,13410,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3848,xanim,ai_zombie_base_run_ad_attack_v3,10499,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3849,xanim,ai_zombie_base_run_ad_attack_v4,12751,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3850,xanim,ai_zombie_base_run_au_attack_v1,13880,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3851,xanim,ai_zombie_base_run_au_attack_v2,13113,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3852,xanim,ai_zombie_base_run_au_attack_v3,10198,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3853,xanim,ai_zombie_base_run_au_attack_v4,12655,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3854,xanim,ai_zombie_base_fwd_ad_attack_v1,29460,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3855,xanim,ai_zombie_base_fwd_ad_attack_v2,42462,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3856,xanim,ai_zombie_base_walk_ad_attack_v1,24045,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3857,xanim,ai_zombie_base_walk_ad_attack_v2,24928,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3858,xanim,ai_zombie_base_walk_ad_attack_v3,26778,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3859,xanim,ai_zombie_base_walk_ad_attack_v4,30816,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3860,xanim,ai_zombie_base_walk_au_attack_v1,24248,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3861,xanim,ai_zombie_base_walk_au_attack_v2,24882,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3862,xanim,ai_zombie_base_walk_au_attack_v3,26854,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3863,xanim,ai_zombie_base_walk_au_attack_v4,30853,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3864,xanim,ai_zombie_base_crawl_win_trav_l_v1,61524,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3865,xanim,ai_zombie_base_crawl_win_trav_m_v1,58571,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3866,xanim,ai_zombie_base_crawl_win_trav_m_v2,59257,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3867,xanim,ai_zombie_base_crawl_win_trav_r_v1,59056,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3868,xanim,ai_zombie_base_crawl_run_win_trav_l_v1,39203,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3869,xanim,ai_zombie_base_crawl_run_win_trav_r_v1,44645,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3870,xanim,ai_zombie_base_crawl_sprint_win_trav_l_v1,28284,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3871,xanim,ai_zombie_base_crawl_sprint_win_trav_r_v1,27702,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3872,xanim,ai_zombie_base_crawl_dth_tesla_a,28762,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3873,xanim,ai_zombie_base_crawl_dth_tesla_b,28316,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3874,xanim,ai_zombie_base_crawl_boardtear_aligned_l_1_grab,4967,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3875,xanim,ai_zombie_base_crawl_boardtear_aligned_l_2_grab,25129,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3876,xanim,ai_zombie_base_crawl_boardtear_aligned_l_3_grab,22569,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3877,xanim,ai_zombie_base_crawl_boardtear_aligned_l_4_grab,39727,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3878,xanim,ai_zombie_base_crawl_boardtear_aligned_l_5_grab,23501,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3879,xanim,ai_zombie_base_crawl_boardtear_aligned_l_6_grab,13461,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3880,xanim,ai_zombie_base_crawl_boardtear_aligned_m_1_grab,19987,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3881,xanim,ai_zombie_base_crawl_boardtear_aligned_m_2_grab,35728,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3882,xanim,ai_zombie_base_crawl_boardtear_aligned_m_3_grab,46706,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3883,xanim,ai_zombie_base_crawl_boardtear_aligned_m_4_grab,52987,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3884,xanim,ai_zombie_base_crawl_boardtear_aligned_m_5_grab,38435,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3885,xanim,ai_zombie_base_crawl_boardtear_aligned_m_6_grab,15328,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3886,xanim,ai_zombie_base_crawl_boardtear_aligned_r_1_grab,39300,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3887,xanim,ai_zombie_base_crawl_boardtear_aligned_r_2_grab,32945,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3888,xanim,ai_zombie_base_crawl_boardtear_aligned_r_3_grab,41837,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
3889,xanim,ai_zombie_base_crawl_boardtear_aligned_r_4_grab,47309,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
